0,0.100617,0.100617,0.195062,0.100617,0.100617,0.100617,0.100617,0.100617,0.100617
1,0.101608,0.101608,0.187133,0.101608,0.101608,0.101608,0.101608,0.101608,0.101608
2,0.101515,0.101515,0.187882,0.101515,0.101515,0.101515,0.101515,0.101515,0.101515
3,0.101524,0.101524,0.187811,0.101524,0.101524,0.101524,0.101524,0.101524,0.101524
4,0.101523,0.101523,0.187818,0.101523,0.101523,0.101523,0.101523,0.101523,0.101523
5,0.101523,0.101523,0.187817,0.101523,0.101523,0.101523,0.101523,0.101523,0.101523
